eid,nid_s,nid_e,type,lanes,capacity,maxmph,fft,length,geometry
145,124,216,residential,1,1900.0,25.0,17.82197691932641,199.17274161071086,"LINESTRING (526792.634611712 4195192.516732397, 526694.6148366926 4195329.21142847, 526676.8363629201 4195354.372915656)"
146,216,124,residential,1,1900.0,25.0,17.82197691932641,199.17274161071086,"LINESTRING (526676.8363629201 4195354.372915656, 526694.6148366926 4195329.21142847, 526792.634611712 4195192.516732397)"
147,216,106,residential,1,1900.0,25.0,34.85129109720966,389.4869367144575,"LINESTRING (526676.8363629201 4195354.372915656, 526450.086001916 4195670.672050958)"
148,106,216,residential,1,1900.0,25.0,34.85129109720966,389.4869367144575,"LINESTRING (526450.086001916 4195670.672050958, 526676.8363629201 4195354.372915656)"
149,106,122,residential,1,1900.0,25.0,14.37371435426404,160.63605670835986,"LINESTRING (526450.086001916 4195670.672050958, 526386.0683130414 4195759.049723723, 526359.4231498651 4195802.967518519)"
150,122,106,residential,1,1900.0,25.0,14.37371435426404,160.63605670835986,"LINESTRING (526359.4231498651 4195802.967518519, 526386.0683130414 4195759.049723723, 526450.086001916 4195670.672050958)"
151,217,220,residential,1,1900.0,25.0,10.80567653952311,120.76080173807676,"LINESTRING (530560.769069072 4195220.108895325, 530483.1424430426 4195127.674036879)"
152,220,217,residential,1,1900.0,25.0,10.80567653952311,120.76080173807676,"LINESTRING (530483.1424430426 4195127.674036879, 530560.769069072 4195220.108895325)"
153,244,251,residential,1,1900.0,25.0,3.654089625618253,40.836942619783784,"LINESTRING (525907.2388214075 4194273.410288373, 525889.292811878 4194301.568604404, 525891.3101414524 4194308.686969017)"
154,251,244,residential,1,1900.0,25.0,3.654089625618253,40.836942619783784,"LINESTRING (525891.3101414524 4194308.686969017, 525889.292811878 4194301.568604404, 525907.2388214075 4194273.410288373)"
155,251,249,residential,1,1900.0,25.0,6.233080062951585,69.65891889753671,"LINESTRING (525891.3101414524 4194308.686969017, 525880.0665241862 4194313.733063205, 525856.4480655096 4194350.782965144, 525843.4518055614 4194354.015072909)"
156,249,251,residential,1,1900.0,25.0,6.233080062951585,69.65891889753671,"LINESTRING (525843.4518055614 4194354.015072909, 525856.4480655096 4194350.782965144, 525880.0665241862 4194313.733063205, 525891.3101414524 4194308.686969017)"
157,10,26,residential,1,1900.0,25.0,9.163913961470413,102.41298571156028,"LINESTRING (525451.7014051754 4194559.770077866, 525463.9500138438 4194573.477336254, 525469.0900177413 4194594.352195174, 525462.2839527649 4194620.193873732, 525451.3558173506 4194654.122229997)"
158,26,10,residential,1,1900.0,25.0,9.163913961470413,102.41298571156028,"LINESTRING (525451.3558173506 4194654.122229997, 525462.2839527649 4194620.193873732, 525469.0900177413 4194594.352195174, 525463.9500138438 4194573.477336254, 525451.7014051754 4194559.770077866)"
159,195,208,residential,1,1900.0,25.0,10.329012049450979,115.43375111143247,"LINESTRING (525331.6777920389 4194749.059071877, 525351.3272993242 4194749.086510808, 525361.0643357788 4194753.299494545, 525396.6644182939 4194783.799318622, 525426.9226842197 4194807.403734854)"
160,208,195,residential,1,1900.0,25.0,10.329012049450979,115.43375111143247,"LINESTRING (525426.9226842197 4194807.403734854, 525396.6644182939 4194783.799318622, 525361.0643357788 4194753.299494545, 525351.3272993242 4194749.086510808, 525331.6777920389 4194749.059071877)"
161,202,63,residential,1,1900.0,25.0,46.52914739830707,519.9949418675354,"LINESTRING (527550.9744323066 4195812.089334684, 527599.3726720858 4195828.673044369, 527628.8177588973 4195840.155915474, 527652.1989532555 4195853.737619436, 527677.6518284904 4195873.362177601, 527685.6903932483 4195882.598344482, 527699.4446734259 4195893.884254674, 527712.0672352782 4195904.489554772, 527721.0852660777 4195904.808522622, 527778.6482157707 4195888.538105366, 527810.9392890955 4195884.975084401, 527862.5063271205 4195879.358503112, 527869.2359096769 4195872.779731373, 527881.6837489182 4195857.166723503, 527894.4072375405 4195840.644865463, 527904.8730529181 4195821.108540118, 527923.0200080951 4195766.016060473, 527929.519048719 4195744.58007125, 527933.570237678 4195719.174757473)"
162,63,202,residential,1,1900.0,25.0,46.52914739830707,519.9949418675354,"LINESTRING (527933.570237678 4195719.174757473, 527929.519048719 4195744.58007125, 527923.0200080951 4195766.016060473, 527904.8730529181 4195821.108540118, 527894.4072375405 4195840.644865463, 527881.6837489182 4195857.166723503, 527869.2359096769 4195872.779731373, 527862.5063271205 4195879.358503112, 527810.9392890955 4195884.975084401, 527778.6482157707 4195888.538105366, 527721.0852660777 4195904.808522622, 527712.0672352782 4195904.489554772, 527699.4446734259 4195893.884254674, 527685.6903932483 4195882.598344482, 527677.6518284904 4195873.362177601, 527652.1989532555 4195853.737619436, 527628.8177588973 4195840.155915474, 527599.3726720858 4195828.673044369, 527550.9744323066 4195812.089334684)"
163,58,59,residential,1,1900.0,25.0,6.857373793461285,76.63582692737243,"LINESTRING (525672.5945788918 4194971.37909102, 525718.8536321832 4194910.34530787)"
164,59,58,residential,1,1900.0,25.0,6.857373793461285,76.63582692737243,"LINESTRING (525718.8536321832 4194910.34530787, 525672.5945788918 4194971.37909102)"
165,59,60,residential,1,1900.0,25.0,5.3137817506539164,59.385133556704474,"LINESTRING (525718.8536321832 4194910.34530787, 525754.1873406194 4194862.669329101)"
166,60,59,residential,1,1900.0,25.0,5.3137817506539164,59.385133556704474,"LINESTRING (525754.1873406194 4194862.669329101, 525718.8536321832 4194910.34530787)"
167,110,126,residential,1,1900.0,25.0,38.15321726827456,426.3882126539401,"LINESTRING (527439.1578392903 4195331.303326563, 527422.8636120448 4195332.558041806, 527384.9671073882 4195345.057701631, 527346.144178323 4195353.327177268, 527325.2151447141 4195352.525112636, 527306.1751882487 4195349.38830749, 527292.5358041391 4195348.044753857, 527262.2836142012 4195335.384344915, 527226.4324112947 4195322.405883071, 527184.7079532937 4195301.663660279, 527161.8218282064 4195289.19448094, 527147.4755562218 4195265.003833795, 527135.3956375424 4195249.297437849, 527110.3515805311 4195235.3345082, 527088.6790041183 4195235.97296617, 527053.8235712575 4195240.717571188)"
168,126,110,residential,1,1900.0,25.0,38.15321726827457,426.3882126539402,"LINESTRING (527053.8235712575 4195240.717571188, 527088.6790041183 4195235.97296617, 527110.3515805311 4195235.3345082, 527135.3956375424 4195249.297437849, 527147.4755562218 4195265.003833795, 527161.8218282064 4195289.19448094, 527184.7079532937 4195301.663660279, 527226.4324112947 4195322.405883071, 527262.2836142012 4195335.384344915, 527292.5358041391 4195348.044753857, 527306.1751882487 4195349.38830749, 527325.2151447141 4195352.525112636, 527346.144178323 4195353.327177268, 527384.9671073882 4195345.057701631, 527422.8636120448 4195332.558041806, 527439.1578392903 4195331.303326563)"
169,136,35,residential,1,1900.0,25.0,4.240930499690771,47.39528944670061,"LINESTRING (526220.8234861515 4194545.927700099, 526182.5710890595 4194517.901140955)"
170,35,136,residential,1,1900.0,25.0,4.240930499690771,47.39528944670061,"LINESTRING (526182.5710890595 4194517.901140955, 526220.8234861515 4194545.927700099)"
171,35,43,residential,1,1900.0,25.0,6.574522836096282,73.47477465462988,"LINESTRING (526182.5710890595 4194517.901140955, 526123.4432175547 4194474.219534155)"
172,43,35,residential,1,1900.0,25.0,6.574522836096282,73.47477465462988,"LINESTRING (526123.4432175547 4194474.219534155, 526182.5710890595 4194517.901140955)"
173,43,141,residential,1,1900.0,25.0,6.691666474764023,74.78393467550316,"LINESTRING (526123.4432175547 4194474.219534155, 526063.4034141423 4194429.570184549)"
174,141,43,residential,1,1900.0,25.0,6.691666474764023,74.78393467550316,"LINESTRING (526063.4034141423 4194429.570184549, 526123.4432175547 4194474.219534155)"
175,141,150,residential,1,1900.0,25.0,5.923370699916119,66.19770563160615,"LINESTRING (526063.4034141423 4194429.570184549, 526009.701048117 4194390.799624536)"
176,150,141,residential,1,1900.0,25.0,5.923370699916119,66.19770563160615,"LINESTRING (526009.701048117 4194390.799624536, 526063.4034141423 4194429.570184549)"
177,150,95,residential,1,1900.0,25.0,6.661348150970716,74.4451067386088,"LINESTRING (526009.701048117 4194390.799624536, 525948.9605948844 4194347.680038726)"
178,95,150,residential,1,1900.0,25.0,6.661348150970716,74.4451067386088,"LINESTRING (525948.9605948844 4194347.680038726, 526009.701048117 4194390.799624536)"
179,95,251,residential,1,1900.0,25.0,6.223455272075928,69.55135529812169,"LINESTRING (525948.9605948844 4194347.680038726, 525891.3101414524 4194308.686969017)"
180,251,95,residential,1,1900.0,25.0,6.223455272075928,69.55135529812169,"LINESTRING (525891.3101414524 4194308.686969017, 525948.9605948844 4194347.680038726)"
181,251,37,residential,1,1900.0,25.0,6.1284146932368815,68.48921203885652,"LINESTRING (525891.3101414524 4194308.686969017, 525844.3423037635 4194277.894003089, 525831.9552294965 4194277.499933062)"
182,37,251,residential,1,1900.0,25.0,6.1284146932368815,68.48921203885652,"LINESTRING (525831.9552294965 4194277.499933062, 525844.3423037635 4194277.894003089, 525891.3101414524 4194308.686969017)"
183,111,0,residential,1,1900.0,25.0,3.999368947518229,44.695674424656104,"LINESTRING (530798.7364494643 4195071.690804222, 530774.621779682 4195034.109472858)"
184,0,111,residential,1,1900.0,25.0,3.999368947518229,44.695674424656104,"LINESTRING (530774.621779682 4195034.109472858, 530798.7364494643 4195071.690804222)"
185,112,62,residential,1,1900.0,25.0,6.074851370175689,67.89060538864203,"LINESTRING (526014.712841489 4195665.340077498, 526040.6950962928 4195602.734791324)"
186,62,112,residential,1,1900.0,25.0,6.074851370175689,67.89060538864203,"LINESTRING (526040.6950962928 4195602.734791324, 526014.712841489 4195665.340077498)"
187,62,240,residential,1,1900.0,25.0,16.22860216632406,181.36569251591484,"LINESTRING (526040.6950962928 4195602.734791324, 526149.6187472013 4195457.878869746)"
188,240,62,residential,1,1900.0,25.0,16.22860216632406,181.36569251591484,"LINESTRING (526149.6187472013 4195457.878869746, 526040.6950962928 4195602.734791324)"
189,240,19,residential,1,1900.0,25.0,17.030727207368816,190.32998667153348,"LINESTRING (526149.6187472013 4195457.878869746, 526261.1076287717 4195303.801422304)"
190,19,240,residential,1,1900.0,25.0,17.030727207368816,190.32998667153348,"LINESTRING (526261.1076287717 4195303.801422304, 526149.6187472013 4195457.878869746)"
191,19,125,residential,1,1900.0,25.0,17.78406042895951,198.74899898256044,"LINESTRING (526261.1076287717 4195303.801422304, 526375.686198735 4195141.602665287)"
192,125,19,residential,1,1900.0,25.0,17.78406042895951,198.74899898256044,"LINESTRING (526375.686198735 4195141.602665287, 526261.1076287717 4195303.801422304)"
193,125,129,residential,1,1900.0,25.0,18.003386451037912,201.2001167974733,"LINESTRING (526375.686198735 4195141.602665287, 526495.7960456236 4194980.366473109)"
194,129,125,residential,1,1900.0,25.0,18.003386451037912,201.2001167974733,"LINESTRING (526495.7960456236 4194980.366473109, 526375.686198735 4195141.602665287)"
195,129,120,residential,1,1900.0,25.0,18.100313889515043,202.28334699949755,"LINESTRING (526495.7960456236 4194980.366473109, 526557.7026023946 4194886.413084996, 526606.2129908013 4194811.112057965)"
196,120,129,residential,1,1900.0,25.0,18.100313889515043,202.28334699949755,"LINESTRING (526606.2129908013 4194811.112057965, 526557.7026023946 4194886.413084996, 526495.7960456236 4194980.366473109)"
197,101,168,residential,1,1900.0,25.0,189.8012295966902,2121.158131389028,"LINESTRING (528732.2650715444 4195575.822374023, 528732.9823999403 4195599.402217192, 528735.8870323689 4195630.967187337, 528747.0463854644 4195677.528548413, 528760.5796452324 4195688.859851399, 528875.9403023114 4195714.107585668, 528891.6697600605 4195718.312619192, 528903.8619380235 4195718.488741228, 528916.3118235379 4195717.878029949, 528948.433266112 4195712.90978877, 529095.6476320004 4195694.447052513, 529291.512510163 4195680.509972294, 529425.9787672717 4195667.732750785, 529443.4140308378 4195666.885545512, 529455.988886833 4195668.228861057, 529718.0972672992 4195733.460611328, 529727.485199137 4195733.627793048, 529738.8895303875 4195732.881396336, 529752.0063375856 4195730.188470199, 530489.2007180778 4195441.824748176, 530504.9529454709 4195432.751967669, 530516.312480977 4195422.919484673, 530520.6074123404 4195416.888570108, 530524.0513655975 4195408.025204788, 530525.6686624434 4195396.292469193, 530527.4337341312 4195252.79330584)"
198,168,101,residential,1,1900.0,25.0,189.80122959669032,2121.1581313890288,"LINESTRING (530527.4337341312 4195252.79330584, 530525.6686624434 4195396.292469193, 530524.0513655975 4195408.025204788, 530520.6074123404 4195416.888570108, 530516.312480977 4195422.919484673, 530504.9529454709 4195432.751967669, 530489.2007180778 4195441.824748176, 529752.0063375856 4195730.188470199, 529738.8895303875 4195732.881396336, 529727.485199137 4195733.627793048, 529718.0972672992 4195733.460611328, 529455.988886833 4195668.228861057, 529443.4140308378 4195666.885545512, 529425.9787672717 4195667.732750785, 529291.512510163 4195680.509972294, 529095.6476320004 4195694.447052513, 528948.433266112 4195712.90978877, 528916.3118235379 4195717.878029949, 528903.8619380235 4195718.488741228, 528891.6697600605 4195718.312619192, 528875.9403023114 4195714.107585668, 528760.5796452324 4195688.859851399, 528747.0463854644 4195677.528548413, 528735.8870323689 4195630.967187337, 528732.9823999403 4195599.402217192, 528732.2650715444 4195575.822374023)"
199,7,11,residential,1,1900.0,25.0,26.854272581691678,300.1148031033938,"LINESTRING (527515.7006713283 4195475.919448247, 527511.8457718478 4195469.382535259, 527513.4658263449 4195463.396565868, 527521.0374863689 4195439.056928593, 527522.8108350233 4195426.691738044, 527521.0709521109 4195389.805466641, 527520.699154466 4195380.095922666, 527523.4239189188 4195364.527415667, 527536.2248923098 4195335.412227939, 527540.9459786776 4195322.258089812, 527542.3014551551 4195316.537522926, 527539.1383257026 4195302.946379611, 527533.9623162164 4195291.878181932, 527525.1744823302 4195280.398434267, 527512.9087639963 4195270.504732653, 527501.564873984 4195266.217214357, 527476.3120838314 4195262.27141935, 527449.4068071186 4195255.612942774, 527437.3339322624 4195253.730730007)"
200,11,7,residential,1,1900.0,25.0,26.8542725816917,300.114803103394,"LINESTRING (527437.3339322624 4195253.730730007, 527449.4068071186 4195255.612942774, 527476.3120838314 4195262.27141935, 527501.564873984 4195266.217214357, 527512.9087639963 4195270.504732653, 527525.1744823302 4195280.398434267, 527533.9623162164 4195291.878181932, 527539.1383257026 4195302.946379611, 527542.3014551551 4195316.537522926, 527540.9459786776 4195322.258089812, 527536.2248923098 4195335.412227939, 527523.4239189188 4195364.527415667, 527520.699154466 4195380.095922666, 527521.0709521109 4195389.805466641, 527522.8108350233 4195426.691738044, 527521.0374863689 4195439.056928593, 527513.4658263449 4195463.396565868, 527511.8457718478 4195469.382535259, 527515.7006713283 4195475.919448247)"
201,11,17,residential,1,1900.0,25.0,17.414176773998957,194.61529698255427,"LINESTRING (527437.3339322624 4195253.730730007, 527429.1501875626 4195253.459252903, 527420.458741748 4195255.161030135, 527383.5147079952 4195269.283781857, 527361.4417948066 4195273.992116448, 527331.3651249907 4195274.557509026, 527301.4260907907 4195273.392620449, 527278.7156043685 4195268.934426822, 527260.6895418743 4195262.217356621, 527249.7965003555 4195254.492178184)"
202,17,11,residential,1,1900.0,25.0,17.414176773998957,194.61529698255427,"LINESTRING (527249.7965003555 4195254.492178184, 527260.6895418743 4195262.217356621, 527278.7156043685 4195268.934426822, 527301.4260907907 4195273.392620449, 527331.3651249907 4195274.557509026, 527361.4417948066 4195273.992116448, 527383.5147079952 4195269.283781857, 527420.458741748 4195255.161030135, 527429.1501875626 4195253.459252903, 527437.3339322624 4195253.730730007)"
203,17,18,residential,1,1900.0,25.0,10.243099388697415,114.47361855942572,"LINESTRING (527249.7965003555 4195254.492178184, 527186.7268116329 4195199.206283768, 527160.9175126492 4195182.688770765)"
204,18,17,residential,1,1900.0,25.0,10.243099388697415,114.47361855942572,"LINESTRING (527160.9175126492 4195182.688770765, 527186.7268116329 4195199.206283768, 527249.7965003555 4195254.492178184)"
